economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9,fin10,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin14a,fin14b,fin14c,fin15,fin16,fin17a,fin17b,fin19,fin20,fin21,fin22a,fin22b,fin22c,fin24,fin25,fin26,fin27a,fin27b,fin27c1,fin27c2,fin28,fin29a,fin29b,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31c,fin32,fin33,fin34a,fin34b,fin34c1,fin34c2,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c1,fin39c2,fin40,fin41,fin42,fin43a,fin43b,fin43c1,fin43c2,fin44,fin45,fin46,fin47a,fin47b,fin47c1,fin47c2,fin47c3,fin47c4,fin47c5,mobileowner,fin48,account_fin,account_mob,account,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_onlne_mobintbuy,pay_cash,pay_cash_mobintbuy
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,184467483,0.467835014813598,1,36.0,2.0,3,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,1,2,4,4,4.0,4,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,172172078,1.28013090807535,2,31.0,3.0,5,0.0,1,2.0,,,,1,2.0,1.0,1.0,,,,,,,,,2,1,2.0,2,1,1,2.0,2,2,2,2,1,,1,1.0,2.0,,,,,2.0,,,,,2,,,,1,1.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,4.0,4,5.0,0.0,0.0,1.0,1.0
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,198615239,0.609244772522906,2,32.0,2.0,1,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,175119683,0.489940486481768,2,35.0,2.0,4,1.0,2,,,,,2,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,0,2,4,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,120504800,1.4996104858079,1,43.0,2.0,3,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2,2,,1,1,2,2.0,2,1,1,2,1,,2,,1.0,1.0,2.0,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,1,1,4,4,4,2.0,2,2.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,148686949,2.14194487936264,1,48.0,3.0,5,1.0,2,,,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,1,1,2.0,2,2,2,2,2,,1,1.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,0,4,4,4,2.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,190568227,2.61434462536248,2,19.0,2.0,3,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,1.0,1.0,2.0,,,2,,,,2,,,,,,,,1,2,1.0,2.0,,,,,2.0,,,,,,,2.0,,,,,2.0,2.0,2.0,1.0,,1,0.0,1,1,0,4,1,4,4.0,4,1.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,188203632,2.61434462536248,1,22.0,1.0,2,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,1.0,1.0,2.0,1.0,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,0,2,4,4,4.0,4,2.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,184077779,0.976251026424431,1,53.0,2.0,4,1.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,1,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,2.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,205249512,2.61434462536248,1,41.0,3.0,5,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,,,,,,,,,1,1,1.0,1,1,1,2.0,1,2,1,1,2,,1,3.0,1.0,1.0,2.0,,,2.0,,,,,1,2.0,2.0,1.0,1,1.0,1.0,2.0,,,1.0,1.0,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,2.0,2,1.0,1.0,1.0,0.0,0.0
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,131899529,1.60264790416331,1,38.0,2.0,1,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,2.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,1,2,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,0,0,2,1,4,4.0,4,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,117557296,2.61434462536248,2,49.0,1.0,1,0.0,2,,,,,2,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,0,4,4,4,2.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,164060159,0.87307637440588,2,54.0,3.0,5,1.0,1,1.0,1.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,1,1,2.0,2,1,2,1,1,,1,4.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,1.0,1.0,2.0,,,1.0,1.0,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,136551795,2.4574927391573,1,15.0,2.0,4,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,1,1,4,4,4,4.0,4,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,165021994,0.411614629604731,1,56.0,2.0,1,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,0,2,4,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,194057021,1.78810767892193,2,39.0,1.0,3,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2,2,,1,1,2,2.0,2,2,1,2,2,,2,,1.0,2.0,2.0,1.0,1.0,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,4,2.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,199976649,1.04553005223011,1,67.0,1.0,4,0.0,2,,,,,2,,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2,2,,1,1,2,2.0,2,1,1,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,1,1.0,2.0,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,2.0,2.0,2.0,1.0,,1,0.0,1,1,1,4,4,1,2.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,161727386,2.61434462536248,2,20.0,2.0,3,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2,1,2.0,2,2,2,2.0,2,1,2,2,1,,1,2.0,2.0,,,,,1.0,2.0,2.0,2.0,1.0,2,,,,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,2.0,4,2.0,0.0,0.0,1.0,1.0
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,142852361,0.833014701536366,1,34.0,2.0,2,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,1,1,2,1,,3,,2.0,,,,,1.0,2.0,2.0,1.0,1.0,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,0,1,2,4,4,4.0,4,2.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,205751484,1.81819249005378,2,41.0,2.0,3,1.0,2,,,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,1,2.0,1,1,1,1,1,,1,3.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,1,4,2,4,2.0,2,2.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,188292816,1.97942630569989,1,48.0,1.0,2,1.0,2,,,,,2,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,0,2,4,4,3.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,142366142,0.833014701536366,1,30.0,2.0,4,1.0,2,,,,,2,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,1,,1,3.0,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,4,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,175620581,1.10947586260318,1,20.0,1.0,2,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,,1,1,2,2.0,2,1,2,2,1,,1,1.0,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,4,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,113995516,0.553899310081174,2,49.0,2.0,1,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,1,1.0,2.0,2.0,1.0,2.0,,,1,2,2.0,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,0,0,2,1,4,4.0,2,2.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,162582413,1.17559735024875,1,23.0,2.0,1,1.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,1,2,4,4,4.0,4,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,152881520,0.509781894334702,2,71.0,1.0,4,1.0,2,,,,,2,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,1,1,2,2.0,2,1,2,2,1,,1,2.0,2.0,,,,,1.0,2.0,2.0,1.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,1,1,2.0,2.0,1.0,2.0,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,2,2,4.0,2,2.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,174013069,1.70105322690963,1,53.0,1.0,1,1.0,2,,,,,2,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2,2,,1,2,2,2.0,2,1,1,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,2.0,,0,0.0,0,1,1,4,4,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,119253169,2.2862073371404,2,60.0,2.0,1,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,193744275,0.261434414974821,2,61.0,2.0,5,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,0,4,2,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,125806668,0.419039846851716,2,61.0,2.0,5,1.0,2,,,,,2,,,,1.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2,2,,1,2,2,2.0,2,2,1,2,1,,2,,1.0,2.0,2.0,2.0,1.0,3.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,2.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,1,1,4,3,4,2.0,2,2.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,117966112,0.850839785051728,2,41.0,3.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,1,1,2,1,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,1.0,1.0,2.0,,,1.0,1.0,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,0,1,1,4,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,145202885,1.67620031165831,2,27.0,2.0,4,1.0,1,2.0,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,2.0,1,1,2,2.0,2,2,2,2,2,,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,1.0,1,1,0,4,4,4,4.0,2,1.0,0.0,0.0,1.0,1.0
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,211027150,1.14010835117085,1,28.0,3.0,5,1.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,1,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,2,,,,1,2.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1,0.0,1,1,1,1,4,4,4.0,4,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,129374013,0.979880972963536,2,40.0,2.0,3,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,1.0,2.0,,,,,2.0,,,,,,,2.0,,,,,2.0,2.0,2.0,1.0,,1,0.0,1,0,0,4,1,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,203192975,0.456043340468338,1,30.0,3.0,1,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,1,2.0,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,1.0,1.0,2,,,,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,0,0,4,2,4,4.0,4,2.0,0.0,0.0,1.0,1.0
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,157556854,0.402173036155425,1,56.0,2.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,1,2,2.0,2,1,2,2,1,,1,3.0,2.0,,,,,1.0,2.0,2.0,1.0,2.0,2,,,,1,1.0,2.0,2.0,2.0,1.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,1,0.0,1,1,1,1,4,4,4.0,4,3.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,201871347,1.76953407903041,2,43.0,1.0,1,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,2,2,2.0,2,1,2,2,1,,1,5.0,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,1,2,1.0,2.0,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,1,0.0,1,1,1,4,1,4,2.0,4,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,139095355,0.974542098096511,1,30.0,3.0,3,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,1,1,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,1,0,4,2,4,2.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,150368550,0.390162802270667,2,23.0,2.0,5,1.0,2,,,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,1,2,2.0,2,2,2,2,2,,1,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,1.0,2.0,,,,,,1.0,,1,0.0,1,1,0,4,4,4,4.0,2,1.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,118416515,0.509781894334702,2,65.0,1.0,1,1.0,2,,,,,2,,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,1,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,0,1,4,2,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,179897623,1.66750800667774,2,16.0,2.0,1,0.0,2,,,,,2,,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,1.0,2.0,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,0,4,4,4,4.0,4,3.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,141620542,2.61434462536248,2,42.0,1.0,4,0.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,1,,1,2.0,2.0,,,,,1.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,2,4.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,135899831,1.66602940307273,1,34.0,2.0,5,1.0,2,,,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,2,2,2.0,2,1,1,2,1,,1,3.0,2.0,,,,,2.0,,,,,2,,,,1,1.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,2,4,4,4.0,4,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,120131158,0.27759481816975,2,79.0,1.0,5,0.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,2,,,,2,,,,,,,,1,1,1.0,2.0,,,2.0,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,0,1,4,1,1,4.0,4,2.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,136104382,1.06541909192953,2,57.0,1.0,1,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,2,2,2.0,2,2,2,2,2,,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,1,0,4,4,4,4.0,2,2.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,135434242,0.597234052591836,2,41.0,3.0,5,1.0,2,,,1.0,2.0,2,,1.0,2.0,,,,,,,,,2,1,2.0,1,1,1,2.0,2,2,2,2,1,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,1,1,4,4,4,4.0,2,5.0,0.0,0.0,1.0,1.0
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,116303727,0.492373581450839,1,56.0,2.0,1,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,1,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,0,0.0,0,0,0,4,2,2,2.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,143658142,0.708946145990328,2,28.0,2.0,2,1.0,2,,,2.0,2.0,2,,2.0,1.0,,,,,,,,,2,2,,1,2,2,2.0,2,2,1,1,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,1,4,4,4,2.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,146735719,1.03960499047699,1,42.0,1.0,4,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,0,2,4,4,4.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,207909521,1.59568307263347,2,39.0,2.0,1,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,1,2,4,4,2.0,2,5.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,200451012,0.261434414974821,2,75.0,1.0,1,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,2,,,,,,,,1,1,2.0,2.0,1.0,2.0,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,0,0,4,2,2,4.0,2,3.0,0.0,,0.0,
Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,203044173,0.598449200630257,1,29.0,2.0,3,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,1,2,2,1,,1,3.0,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,,0.0,
