,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9,fin10,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin14a,fin14b,fin14c,fin15,fin16,fin17a,fin17b,fin19,fin20,fin21,fin22a,fin22b,fin22c,fin24,fin25,fin26,fin27a,fin27b,fin27c1,fin27c2,fin28,fin29a,fin29b,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31c,fin32,fin33,fin34a,fin34b,fin34c1,fin34c2,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c1,fin39c2,fin40,fin41,fin42,fin43a,fin43b,fin43c1,fin43c2,fin44,fin45,fin46,fin47a,fin47b,fin47c1,fin47c2,fin47c3,fin47c4,fin47c5,mobileowner,fin48,account_fin,account_mob,account,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_onlne_mobintbuy,pay_cash,pay_cash_mobintbuy,% deviation from mean age
114494,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,208241850,1.15815975599738,2,49.0,1.0,1,0.0,2,,,2.0,2.0,2,,1.0,2.0,,,,,,,,,2,2,,2,2,2,2.0,2,1,2,1,1,,1,2.0,2.0,,,,,1.0,1.0,2.0,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,1,4,2,4,2.0,2,1.0,0.0,,0.0,,21.065375302663448
114495,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,186574724,0.862466689026177,2,27.0,1.0,1,0.0,2,,,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,2.0,,1,0.0,1,0,1,4,2,4,4.0,4,5.0,0.0,,0.0,,33.29050748628749
114496,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,139508230,0.935670029627196,1,35.0,2.0,5,1.0,1,1.0,2.0,1.0,2.0,2,,1.0,1.0,,,,,,,,,2,1,2.0,2,2,2,2.0,2,2,2,2,1,,1,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,1,2.0,2.0,1.0,1,2.0,1.0,2.0,,,2.0,,1,2,2.0,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,1,1.0,1,1,1,1,1,4,4.0,2,1.0,0.0,0.0,1.0,1.0,13.524731926668965
114497,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,166020782,0.261434414974821,2,71.0,1.0,4,0.0,2,,,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,1,1,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,2.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,1,0,4,3,4,4.0,2,5.0,0.0,,0.0,,75.42125809161439
114498,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,156369051,0.497633969729595,2,26.0,2.0,3,0.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,1,2,2,2,1,,1,3.0,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,0,1,4,4,4,4.0,2,2.0,0.0,,0.0,,35.761229431239805
114499,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,132338421,1.95976194592707,2,38.0,2.0,3,1.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2,,2,2,2,1.0,2,2,2,2,2,1.0,1,1.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,1.0,1,1,1,4,4,4,4.0,2,1.0,0.0,,0.0,,6.1125660918120195
114500,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,114286151,1.52813746350909,2,38.0,3.0,3,1.0,2,,,,,2,,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,1,2.0,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,2,5.0,0.0,0.0,1.0,1.0,6.1125660918120195
114501,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,159915376,0.261434414974821,2,70.0,1.0,5,0.0,1,1.0,1.0,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,1,4.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,1,2.0,2.0,2.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,2.0,,1,0.0,1,0,0,4,4,3,4.0,2,3.0,0.0,,0.0,,72.95053614666207
114502,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,127746817,0.761405074403383,1,48.0,2.0,3,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2,,2,1,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,0,2,4,4,4.0,2,5.0,0.0,,0.0,,18.594653357711135
114503,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,154910665,1.19886580772603,2,64.0,1.0,5,1.0,2,,,2.0,2.0,2,,2.0,1.0,,,,,,,,,2,2,,2,1,2,2.0,2,2,2,1,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,2.0,,1,0.0,1,1,1,4,2,4,4.0,2,5.0,0.0,,0.0,,58.126204476948175
114504,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,145798263,2.13638381843813,1,35.0,2.0,2,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,2.0,,,,,,,,,2,2,,1,1,2,2.0,2,1,2,2,1,,1,2.0,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,1,2,4,4,2.0,2,2.0,0.0,,0.0,,13.524731926668965
114505,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,134942843,1.1513642620825,1,35.0,2.0,3,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,2,3.0,0.0,,0.0,,13.524731926668965
114506,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,132759391,1.04553005223011,1,68.0,1.0,3,0.0,1,1.0,2.0,2.0,2.0,2,,2.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,1,1.0,2.0,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,0,1,4,4,1,4.0,4,5.0,0.0,,0.0,,68.00909225675744
114507,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,114922940,0.456043340468338,1,34.0,2.0,5,1.0,1,1.0,1.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,1,3.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,,2,,,,1,2.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,0,0,1,4,4,4.0,4,2.0,0.0,,0.0,,15.99545387162128
114508,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,199903048,0.771950851908781,1,76.0,2.0,3,0.0,1,1.0,1.0,2.0,2.0,2,,1.0,2.0,,,,,,,,,2,2,,1,1,1,2.0,2,2,2,2,2,,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1,1.0,2.0,,2,,,,,,,,2,1,2.0,2.0,2.0,1.0,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,1,0,4,4,1,4.0,1,3.0,0.0,,0.0,,87.77486781637596
114509,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,162354757,0.289539938999346,2,48.0,1.0,4,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,,1,2,2,2.0,2,2,2,2,2,,2,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,1,0,4,4,4,2.0,2,2.0,0.0,,0.0,,18.594653357711135
114510,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,156456016,0.402173036155425,1,65.0,2.0,5,1.0,1,1.0,2.0,2.0,2.0,2,,2.0,1.0,,,,,,,,,2,2,,1,1,1,2.0,2,2,2,2,2,,1,1.0,2.0,,,,,1.0,1.0,2.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,0,4,4,4,2.0,2,1.0,0.0,,0.0,,60.59692642190049
114511,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,195715843,0.593206418148869,2,72.0,1.0,1,0.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,77.89198003656671
114512,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,114407067,0.299497934335099,1,57.0,1.0,2,1.0,2,,,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,1,2,2,2.0,2,2,1,1,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,1.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,1,0.0,1,1,1,2,4,4,2.0,2,5.0,0.0,,0.0,,40.83115086228197
114513,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,140700893,2.61434462536248,1,22.0,2.0,2,1.0,1,1.0,2.0,2.0,2.0,2,,2.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,0,1,2,4,4,4.0,4,2.0,0.0,,0.0,,45.644117211049064
114514,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,128982932,0.853540795412876,1,17.0,2.0,2,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2,,1,1,2,2.0,2,1,2,2,1,,1,1.0,2.0,,,,,1.0,1.0,2.0,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,4,2.0,0.0,,0.0,,57.99772693581064
114515,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,180216544,0.388120603433874,2,33.0,2.0,3,1.0,2,,,,,2,,,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,,1,1,2,1.0,2,1,2,2,1,2.0,1,1.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,2,5.0,0.0,,0.0,,18.466175816573596
114516,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,154932540,1.11520311631523,2,16.0,2.0,4,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,2,,,,2,,,,,,,,1,2,2.0,2.0,2.0,1.0,,,2.0,,,,,,,2.0,,,,,2.0,2.0,2.0,1.0,,1,0.0,1,1,1,4,1,4,4.0,4,2.0,0.0,,0.0,,60.468448880762956
114517,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,197618776,0.701752522220397,1,37.0,2.0,3,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,2.0,,,,,,,,,2,2,,2,1,1,1.0,2,2,2,2,2,2.0,1,2.0,2.0,,,,,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,1,0,4,4,4,4.0,2,3.0,0.0,,0.0,,8.583288036764333
114518,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,152968804,2.61434462536248,2,30.0,3.0,5,1.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1,1,2.0,1,1,2,1.0,2,2,2,2,2,2.0,1,4.0,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,2,2.0,0.0,0.0,1.0,1.0,25.878341651430542
114519,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,172914975,2.61434462536248,1,38.0,2.0,3,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,1.0,1.0,2.0,,,2.0,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,2.0,2,5.0,0.0,,0.0,,6.1125660918120195
114520,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,181785370,0.510501031242134,2,43.0,2.0,3,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,0,4,4,4,4.0,2,5.0,0.0,,0.0,,6.241043632949556
114521,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,175660119,1.43645435442024,1,43.0,3.0,5,1.0,1,1.0,1.0,1.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,2,2,2.0,2,2,1,1,2,,2,,2.0,,,,,2.0,,,,,1,1.0,2.0,,1,1.0,1.0,2.0,,,1.0,1.0,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,4.0,1,5.0,0.0,,0.0,,6.241043632949556
114522,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,192943510,0.79978781007902,1,37.0,2.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,1.0,1.0,1.0,,,1,2.0,2.0,1.0,1,2.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,0,0,1,4,4,4.0,2,1.0,0.0,,0.0,,8.583288036764333
114523,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,137162298,0.593206418148869,2,72.0,1.0,1,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,3,,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,1,1,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,0,4,2,2,2.0,2,2.0,0.0,,0.0,,77.89198003656671
114524,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,112505646,1.56860677519692,2,17.0,2.0,4,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,1.0,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,57.99772693581064
114525,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,194016453,1.67620031165831,2,29.0,3.0,5,1.0,1,1.0,2.0,1.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,1,1,2.0,2,2,2,2,2,,1,1.0,1.0,1.0,2.0,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,1.0,2.0,,,1.0,1.0,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,0,1,4,4,4.0,2,1.0,0.0,,0.0,,28.349063596382855
114526,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,183442730,0.639251455157716,2,58.0,1.0,3,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,43.30187280723429
114527,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,156158571,1.4974896716755,1,58.0,1.0,2,0.0,2,,,,,2,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,3.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,0,2,4,4,2.0,4,2.0,0.0,,0.0,,43.30187280723429
114528,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,192496504,0.509316646603374,2,33.0,2.0,3,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,1,2,2.0,2,1,2,2,1,,1,1.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,2,5.0,0.0,,0.0,,18.466175816573596
114529,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,166305473,0.33175597981973,2,29.0,2.0,3,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,1,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,0,4,4,4,4.0,2,5.0,0.0,,0.0,,28.349063596382855
114530,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,126366691,0.780325604541333,2,24.0,2.0,1,1.0,2,,,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,1,2,2,2.0,2,2,2,2,1,,2,,2.0,,,,,1.0,2.0,2.0,1.0,1.0,1,2.0,2.0,1.0,1,1.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,2,4,4,4.0,2,2.0,0.0,,0.0,,40.70267332114443
114531,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,198081317,2.02046784091643,1,41.0,2.0,3,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,1.0,1.0,2.0,,,1.0,1.0,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,0,0,1,4,4,4.0,2,5.0,0.0,,0.0,,1.2995997430449262
114532,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,210907814,0.261434414974821,2,57.0,1.0,2,1.0,2,,,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,1,1,2,2.0,2,2,1,1,2,,1,4.0,2.0,,,,,1.0,1.0,2.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,1,1,4,4,4,4.0,2,1.0,0.0,,0.0,,40.83115086228197
114533,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,127729251,0.579079877998691,2,51.0,1.0,4,1.0,2,,,,,2,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2,2,,1,2,2,2.0,2,2,1,2,1,,1,2.0,2.0,,,,,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,2,3.0,0.0,,0.0,,26.00681919256808
114534,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,201847885,0.370587614261117,2,33.0,1.0,1,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,1,2,2,2.0,2,2,2,2,1,,1,5.0,2.0,,,,,1.0,1.0,2.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,2,2.0,0.0,,0.0,,18.466175816573596
114535,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,205990755,0.829394563237114,2,25.0,2.0,4,0.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,1,2,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,1,0,4,4,4,4.0,4,5.0,0.0,,0.0,,38.231951376192114
114536,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,127968647,0.261434414974821,1,37.0,2.0,5,1.0,1,1.0,2.0,1.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,1,1,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,0,1,4,4,4.0,2,5.0,0.0,,0.0,,8.583288036764333
114537,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,135222366,0.5362307148739,1,62.0,2.0,4,0.0,1,1.0,2.0,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,2,2,2,2.0,2,1,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,1.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,2,4,4,4.0,2,5.0,0.0,,0.0,,53.18476058704355
114538,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,197669173,1.27625967757759,2,38.0,2.0,2,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,1,,1,5.0,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,1,1,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,1,4,2,2,2.0,2,2.0,0.0,,0.0,,6.1125660918120195
114539,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,155481150,0.509316646603374,2,29.0,2.0,2,0.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,1,1,2,1,,2,,1.0,2.0,1.0,,,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,1,4,2,4,2.0,2,2.0,0.0,,0.0,,28.349063596382855
114540,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,135673432,0.510501031242134,2,44.0,2.0,3,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,1.0,2,1,2,2,2,1.0,2,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,1,2,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,2.0,,1,0.0,1,1,1,2,1,4,4.0,2,2.0,0.0,,0.0,,8.711765577901872
114541,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,120802051,2.5655405402175,1,15.0,2.0,3,0.0,2,,,,,2,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,2,,1,1.0,2.0,,,,,1.0,2.0,2.0,1.0,2.0,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,1,4,4,4,4.0,4,3.0,0.0,,0.0,,62.93917082571527
114542,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,145577899,2.38361677171932,1,22.0,1.0,3,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,2.0,4,5.0,0.0,,0.0,,45.644117211049064
114543,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,147264919,0.66737543577697,2,57.0,3.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,2,2,2.0,2,2,1,2,2,,1,2.0,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,1,1,4,4,4,4.0,2,2.0,0.0,,0.0,,40.83115086228197
